115/03/04 00:10拒絕往來廠商資料,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
58717988,107-2-2-035,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,107年度重劃區外緊急農路設施改善計畫工程-北坪道農路改善工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/25 00:00,112/08/25 00:00,112/08/26 00:00,3年,115/08/25 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,107-1-2-039,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,107年度道路挖掘柏油路修復工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/25 00:00,112/08/25 00:00,112/08/26 00:00,3年,115/08/25 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,108-1-2-025,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,108年度鄉內小型工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/25 00:00,112/08/25 00:00,112/08/26 00:00,3年,115/08/25 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年,,,,,一般
58717988,108-1-1-031,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,108年度中小排水維護管理工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/25 00:00,112/08/25 00:00,112/08/26 00:00,3年,115/08/25 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,109-2-1-033,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,109年3月豪雨 (H3-農路類)公共設施災後復建工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/25 00:00,112/08/25 00:00,112/08/26 00:00,3年,115/08/25 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,110-1-2-031,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,110年度鄉內小型工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/25 00:00,112/08/25 00:00,112/08/26 00:00,3年,115/08/25 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,109-1-2-054,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,109年度道路修護改善工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/24 00:00,112/08/24 00:00,112/08/25 00:00,3年,115/08/24 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,109-1-1-050,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,109年度中小排水維護管理工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/24 00:00,112/08/24 00:00,112/08/25 00:00,3年,115/08/24 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,109-1-2-044,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,109年度保護區〈永和、大河、北埔、內灣村〉零星工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/24 00:00,112/08/24 00:00,112/08/25 00:00,3年,115/08/24 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,109-2-2-023,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,大河底農塘改善一期工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/24 00:00,112/08/24 00:00,112/08/25 00:00,3年,115/08/24 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,109-1-1-018,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,109年度三灣停車場改善計畫工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/24 00:00,112/08/24 00:00,112/08/25 00:00,3年,115/08/24 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,108-1-2-028,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,108年度道路挖掘柏油路修復工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/24 00:00,112/08/24 00:00,112/08/25 00:00,3年,115/08/24 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
83237868,EC11016P030,玖暉有限公司,高雄市岡山區忠誠街178號2樓,中華民國(Republic of China (Taiwan)),3.5.49,國防部空軍司令部,臺北市中山區北安路387號,潘冠辰,(02)25321610#675452,葉惠玲,,P/T輪盤等25項採購 ,4 以虛偽不實之文件投標、訂約或履約，情節重大者,112/08/24 00:00,112/08/24 00:00,112/08/25 00:00,3年,115/08/24 23:59,,,,,,一般
31790599,EA1090003981,力新綠化工程行,花蓮縣花蓮市國富里國富25街2巷2號1樓,中華民國(Republic of China (Taiwan)),3.76.55,花蓮縣政府,花蓮縣花蓮市府前路十七號,黃武道,(03)8224127,黃新妹,U2007*****,110年度美崙溪環境維護工作(開口契約),4 以虛偽不實之文件投標、訂約或履約，情節重大者,112/08/24 00:00,112/08/24 00:00,112/08/25 00:00,3年,115/08/24 23:59,無。,,,,,一般
99941200,107-2-1-051,加又土木包工業,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,傅名頡,K1211*****,107年度三灣鄉小型建設工程（道路工程）與（AC路面工程）,15 對採購有關人員行求、期約或交付不正利益者,112/08/23 00:00,112/08/23 00:00,112/08/24 00:00,3年,115/08/23 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
38989645,110-1-2-053,合晟土木包工業,苗栗縣頭份市流東里17鄰中正新村28號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,邱月霞,C2205*****,110年度駁坎及排水溝工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/23 00:00,112/08/23 00:00,112/08/24 00:00,3年,115/08/23 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
38989791,110-2-2-027,舜力土木包工業,苗栗縣頭份市尖下里3鄰尖豐路411巷8號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,王舜玄,K1220*****,大河底野溪上游河道清疏工程 ,15 對採購有關人員行求、期約或交付不正利益者,112/08/23 00:00,112/08/23 00:00,112/08/24 00:00,3年,115/08/23 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
88800956,110-1-2-049,國翔土木包工業,苗栗縣三灣鄉三灣鄉三灣村8鄰中正路132路,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,邱達耀,K1008*****,110年度鄉道養護工程,15 對採購有關人員行求、期約或交付不正利益者,112/08/23 00:00,112/08/23 00:00,112/08/24 00:00,3年,115/08/23 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
54107704,109-1-2-043,翊鴻國際貿易有限公司,苗栗縣竹南鎮龍鳳里17鄰龍山路一段163巷50弄37號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,鄭啓民,,109年三灣鄉節能路燈(LED)換裝工程,15 對採購有關人員行求、期約或交付不正利益者,112/08/23 00:00,112/08/23 00:00,112/08/24 00:00,3年,115/08/23 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
58717988,110-1-2-006,加山營造有限公司,苗栗縣三灣鄉大河村7鄰河底26-2號1樓,中華民國(Republic of China (Taiwan)),3.76.45.66,苗栗縣三灣鄉公所,苗栗縣三灣鄉三灣村16鄰和平街68號,邱惠雅,(037)831001#2505,李鳳妮,,110年三灣鄉（大河、永和、大坪村）災害搶通(修)工程（開口契約）,15 對採購有關人員行求、期約或交付不正利益者,112/08/23 00:00,112/08/23 00:00,112/08/24 00:00,3年,115/08/23 23:59,確實符合違反採購法第101條第1項第15款情形；依政府採購法第103條第1款第1項規定，停權3年。,,,,,一般
84374158,5461000109,殷敬精密工業有限公司,新北市新莊區新北大道3段5號9樓之5,中華民國(Republic of China (Taiwan)),3.13.32.45,台灣電力股份有限公司綜合研究所,臺北市中正區羅斯福路4段198號,郭允中,(02)23601348,董偉博,,攜帶式紫外線放電影像檢測儀1套,4 以虛偽不實之文件投標、訂約或履約，情節重大者,112/08/22 00:00,112/08/22 00:00,112/08/23 00:00,3年,115/08/22 23:59,殷敬精密工業有限公司(以下簡稱殷敬公司）於112年4月25日以2023042501號函提出異議，本所再於112年5月12日以研字第1123151656號函覆先創公司本所經審議結果未違反採購法，依法不予接受並附記教示救濟方式。殷敬公司向行政院公共工程委員會(以下簡稱工程會）申訴，工程會於112年7月28日經第968次委員會議審議通過，本件申訴為無理由，並於112年8月7日檢送採購申訴審議判斷書(訴1120129號)。,,,,,一般
54592939,PA2000509,邦城科技股份有限公司,臺中市大里區中興路一段2巷205弄58號1樓,中華民國(Republic of China (Taiwan)),3.9.20.1.1,國立臺灣大學醫學院附設醫院雲林分院,雲林縣斗六市雲林路二段579號,林芳蓮,(05)5323911#560155,李慶俞,,電子白板19台,2 借用或冒用他人名義或證件投標者,112/08/22 00:00,112/08/22 00:00,112/08/23 00:00,3年,115/08/22 23:59,異議駁回,,,,,一般
24504380,109Q0516,泰泉企業有限公司,高雄市前鎮區新展路1號,中華民國(Republic of China (Taiwan)),3.10.35,國立嘉義大學,嘉義市東區學府路300號,陳嘉良,(05)2717131,何澤合,,110年度緊急發電機設備維護保養,1 容許他人借用本人名義或證件參加投標者,112/08/22 00:00,112/08/22 00:00,112/08/23 00:00,3年,115/08/22 23:59,,,,,,一般
53908087,109Q0516,百鴻電機有限公司,高雄市新興區南華路207巷36號,中華民國(Republic of China (Taiwan)),3.10.35,國立嘉義大學,嘉義市東區學府路300號,陳嘉良,(05)2717131,黃宥鈞,,110年度緊急發電機設備維護保養,2 借用或冒用他人名義或證件投標者,112/08/18 00:00,112/08/18 00:00,112/08/19 00:00,3年,115/08/18 23:59,,,,,,一般
10260052,1021496,龍馥企業社,高雄市小港區高坪５８街１１０號１樓,中華民國(Republic of China (Taiwan)),3.97.7.91,高雄市鳳山區文山國民小學,高雄市小港區 高坪５８街１１０號１樓, 謝馥矯 ,(07)3855561,謝馥矯,S2203*****,教室電腦及多功能語音教學系統,2 借用或冒用他人名義或證件投標者,112/08/16 00:00,112/08/16 00:00,112/08/17 00:00,3年,115/08/16 23:59,,,,,,一般
42555494,L0210P1135S,家興隆企業社,臺北市文山區興隆路4段114號1樓,中華民國(Republic of China (Taiwan)),3.15.18,交通部臺灣鐵路管理局,臺北市中正區北平西路3號,材料處薛小姐,(02)23815226#4903,吳旺霖,F1241*****,111年度員工訓練中心被單清洗工作,2 借用或冒用他人名義或證件投標者,112/08/11 00:00,112/08/11 00:00,112/08/12 00:00,3年,115/08/11 23:59,未於接獲通知之次日起20日內(112年8月10日前)向本局提出異議。,,,,,一般
24511002,SD10209,恆馳資訊有限公司,高雄市前鎮區瑞華街9號1樓,中華民國(Republic of China (Taiwan)),3.97.9.26,高雄市大寮區山頂國民小學,高雄市大寮區山頂路211號,余政達,(07)7828205#40,鄭孟尚,,高雄市大寮區山頂國小改善校園教學環境及設備,2 借用或冒用他人名義或證件投標者,112/08/11 00:00,112/08/11 00:00,112/08/12 00:00,3年,115/08/11 23:59,廠商未回覆,,,,,一般
28617625,SD10209,海德光科技有限公司,高雄市三民區灣中里順昌街97號,中華民國(Republic of China (Taiwan)),3.97.9.26,高雄市大寮區山頂國民小學,高雄市大寮區山頂路211號,余政達,(07)7828205#40,杜啟榮,,高雄市大寮區山頂國小改善校園教學環境及設備,2 借用或冒用他人名義或證件投標者,112/08/11 00:00,112/08/11 00:00,112/08/12 00:00,3年,115/08/11 23:59,無回復,,,,,一般
84625922,L0210P1135S,青建工業有限公司,新北市樹林區三德街28之2號4樓,中華民國(Republic of China (Taiwan)),3.15.18,交通部臺灣鐵路管理局,臺北市中正區北平西路3號,材料處薛小姐,(02)23815226#4903,陳許素卿,F1241*****,111年度員工訓練中心被單清洗工作,1 容許他人借用本人名義或證件參加投標者,112/08/10 00:00,112/08/10 00:00,112/08/11 00:00,3年,115/08/10 23:59,未於接獲通知之次日起20日內(112年8月8日前)向本局提出異議。,,,,,一般
14208918,10014,玫瑰蔓延園藝企業社,臺東縣臺東市中山路142號,中華民國(Republic of China (Taiwan)),93454809,關山鎮農會,臺東縣關山鎮和平路78號,潘建緯,(089)811009#102,林宋節妹,T2008*****,100年度台東縣關山鎮休閒農業主題行銷計畫季節性草花種苗及設置立體花卉造型採購,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,112/08/08 00:00,112/08/08 00:00,112/08/09 00:00,3年,115/08/08 23:59,,,,,,一般
53829730,10107,玫瑰蔓延有限公司,臺東縣臺東市民生里傳廣路278號1樓,中華民國(Republic of China (Taiwan)),93454809,關山鎮農會,臺東縣關山鎮和平路78號,潘建緯,(089)811009#102,林宋節妹,,101年度台東縣關山鎮休閒農業主題行銷計畫季節性草花種苗及設置立體花卉造型採購,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,112/08/08 00:00,112/08/08 00:00,112/08/09 00:00,3年,115/08/08 23:59,,,,,,一般
53829730,10206,玫瑰蔓延有限公司,臺東縣臺東市民生里傳廣路278號1樓,中華民國(Republic of China (Taiwan)),93454809,關山鎮農會,臺東縣關山鎮和平路78號,潘建緯,(089)811009#102,林宋節妹,,102年度台東縣推動永續農業及農村社區發展計畫－大地畫布主題行銷景觀營造採購案,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,112/08/08 00:00,112/08/08 00:00,112/08/09 00:00,3年,115/08/08 23:59,,,,,,一般
