統一編號,公司名稱,電話,進口資格,出口資格,查詢時間
22001622,,,,2025-10-07 11:16:39,
22001658,強益紡織股份有限公司,02-25551616,有 YES,有 YES,2025-10-07 11:16:40
22001756,御泉事業股份有限公司,04-24821032,有 YES,有 YES,2025-10-07 11:16:41
22001806,國盛育樂股份有限公司,02-2741-6020,有 YES,有 YES,2025-10-07 11:16:42
22001904,,,,2025-10-07 11:16:43,
22001974,欣成紙器股份有限公司,02-22681111,有 YES,有 YES,2025-10-07 11:16:44
22002220,大園企業股份有限公司,02-28739569,有 YES,有 YES,2025-10-07 11:16:44
22002235,,,,2025-10-07 11:16:46,
22002283,,,,2025-10-07 11:16:47,
22002431,楊正金屬股份有限公司,07-7823102-3,有 YES,有 YES,2025-10-07 11:16:48
22002452,,,,2025-10-07 11:16:48,
22002565,西華大飯店股份有限公司,02-27181188,有 YES,有 YES,2025-10-07 11:16:49
22002609,,,,2025-10-07 11:16:50,
22002761,欣益開發股份有限公司,02-27956788,有 YES,有 YES,2025-10-07 11:16:50
22002988,,,,2025-10-07 11:16:51,
22003396,紳發工程有限公司,03-3865175,有 YES,有 YES,2025-10-07 11:16:52
22003733,大域科技股份有限公司,02-2976-2911-3,有 YES,有 YES,2025-10-07 11:16:52
22003804,益翬實業有限公司,02-29173593,有 YES,有 YES,2025-10-07 11:16:53
22003939,偉昕企業股份有限公司,02-22828239,有 YES,有 YES,2025-10-07 11:16:54
22003945,金鞍機械工業股份有限公司,02-23519211,有 YES,有 YES,2025-10-07 11:16:54
22004043,,,,2025-10-07 11:17:00,
22004085,集山實業股份有限公司,03-9903366,有 YES,有 YES,2025-10-07 11:17:00
22004493,聯樂製襪廠有限公司,02-23120858,無 NO,無 NO,2025-10-07 11:17:01
22004607,,,,2025-10-07 11:17:02,
22004732,台灣欣鋼股份有限公司,02-25941167,有 YES,有 YES,2025-10-07 11:17:04
22004753,奇安贈品有限公司,02-25943479,有 YES,有 YES,2025-10-07 11:17:05
22004873,瑞德遠東興業股份有限公司,02-23972795,有 YES,有 YES,2025-10-07 11:17:06
22005090,台瓷自動化工業股份有限公司,02-22982911,有 YES,有 YES,2025-10-07 11:17:06
22005177,泉芳企業有限公司,02-29159896,有 YES,有 YES,2025-10-07 11:17:08
22005325,炯麟企業有限公司,02-87917296,有 YES,有 YES,2025-10-07 11:17:09
22005704,長耕建材有限公司,02-28101863,有 YES,有 YES,2025-10-07 11:17:10
22005818,澳美資訊有限公司,02-2875-4355,有 YES,有 YES,2025-10-07 11:17:11
22005872,松林實業有限公司,02-27598223,有 YES,有 YES,2025-10-07 11:17:12
22006020,禾昌興業股份有限公司,03-3766666,有 YES,有 YES,2025-10-07 11:17:15
22006160,影像電腦股份有限公司,02-23890966,有 YES,有 YES,2025-10-07 11:17:16
22006252,全國電子股份有限公司,02-22989922,有 YES,有 YES,2025-10-07 11:17:17
22006274,新美齊股份有限公司,02-55828168,有 YES,有 YES,2025-10-07 11:17:18
22006366,沅水企業股份有限公司,07-8020536,有 YES,有 YES,2025-10-07 11:17:19
22006534,華宇貿易有限公司,02-25915126,有 YES,有 YES,2025-10-07 11:17:23
22006844,,,,2025-10-07 11:17:24,
22007111,九榮興業股份有限公司,02-2570-0336,有 YES,有 YES,2025-10-07 11:17:25
22007153,銘欣技術工程有限公司,04-23119266,有 YES,有 YES,2025-10-07 11:17:25
22007169,炳翰製藥廠股份有限公司,06-6989995,有 YES,有 YES,2025-10-07 11:17:26
22007273,富強醫材股份有限公司,02-2624-2233,有 YES,有 YES,2025-10-07 11:17:27
22007512,震旦開發股份有限公司,02-23458088,有 YES,有 YES,2025-10-07 11:17:29
22007647,今億企業有限公司,02-29098444,有 YES,有 YES,2025-10-07 11:17:30
22007674,東駒股份有限公司,886-2-8227-2289,有 YES,有 YES,2025-10-07 11:17:31
22008287,億群電氣股份有限公司,03-3559935,有 YES,有 YES,2025-10-07 11:17:32
22008575,維昌股份有限公司,02-2716-0618,有 YES,有 YES,2025-10-07 11:17:34
22008836,享慶科技股份有限公司,02-77036380,有 YES,有 YES,2025-10-07 11:17:38
22008982,躍騏興業股份有限公司,02-27483398,有 YES,有 YES,2025-10-07 11:17:39
22009259,同榮工業股份有限公司,03-599-4121,有 YES,有 YES,2025-10-07 11:17:39
22010306,康鼎勤業股份有限公司,02-27132127,有 YES,有 YES,2025-10-07 11:17:41
22010609,台豫工業有限公司,02-26096768,有 YES,有 YES,2025-10-07 11:17:42
22010707,,,,2025-10-07 11:17:44,
22011017,見好國際企業有限公司,02-2737-3708,有 YES,有 YES,2025-10-07 11:17:44
22011136,翰霖實業股份有限公司,02-27531400,有 YES,有 YES,2025-10-07 11:17:46
22011190,億舟企業股份有限公司,02-27889688,有 YES,有 YES,2025-10-07 11:17:47
22011537,紋菱策略公關顧問有限公司,034-574191,有 YES,有 YES,2025-10-07 11:17:47
22011706,,,,2025-10-07 11:17:48,
22012304,滾石國際音樂股份有限公司,02-2799-8168,有 YES,有 YES,2025-10-07 11:17:49
22013036,中芝國際股份有限公司,02-27522238,有 YES,有 YES,2025-10-07 11:17:50
22013508,宏臣安全科技股份有限公司,02-25066788,有 YES,有 YES,2025-10-07 11:17:51
22013943,餘興企業股份有限公司,02-25371764,有 YES,有 YES,2025-10-07 11:17:51
22013958,上誼文化實業股份有限公司,02-23913384,有 YES,有 YES,2025-10-07 11:17:52
22014014,欣昌塑膠股份有限公司,03-3543181,有 YES,有 YES,2025-10-07 11:17:53
22014154,德盈實業股份有限公司,02-26957999,有 YES,有 YES,2025-10-07 11:17:54
22014176,棨弘企業股份有限公司,02-27548229,有 YES,有 YES,2025-10-07 11:17:55
22014181,,,,2025-10-07 11:17:56,
22014443,傑略國際有限公司,02-2720-1718,有 YES,有 YES,2025-10-07 11:17:57
22014561,,,,2025-10-07 11:17:58,
22014794,英貿有限公司,02-26277272,有 YES,有 YES,2025-10-07 11:17:59
22015301,昶友實業股份有限公司,02-22232999,有 YES,有 YES,2025-10-07 11:18:00
22015702,安磐國際股份有限公司,02-29996319,有 YES,有 YES,2025-10-07 11:18:00
22015908,喜詮生技股份有限公司,02-35017468,有 YES,有 YES,2025-10-07 11:18:02
22016195,昂力企業股份有限公司,02-28263500,有 YES,有 YES,2025-10-07 11:18:03
22016688,銘麒有限公司,02-29932296,有 YES,有 YES,2025-10-07 11:18:03
22016857,欣徠企業有限公司,02-23940841,有 YES,有 YES,2025-10-07 11:18:04
22017053,維韶行國際股份有限公司,02-25974356,有 YES,有 YES,2025-10-07 11:18:05
22017075,上友興業有限公司,02-28114042,有 YES,有 YES,2025-10-07 11:18:06
22017434,聚利工程有限公司,02-27926011,有 YES,有 YES,2025-10-07 11:18:07
22017477,同悦股份有限公司,02-2833-9635,有 YES,有 YES,2025-10-07 11:18:08
22017687,超邁工業股份有限公司,02-24518888,有 YES,有 YES,2025-10-07 11:18:09
22017862,延巨股份有限公司,02-86671899,有 YES,有 YES,2025-10-07 11:18:10
22017912,明遠實業有限公司,02-28099378,有 YES,有 YES,2025-10-07 11:18:10
22018567,友旺有限公司,02-25147431,有 YES,有 YES,2025-10-07 11:18:12
22018975,振宜貿易有限公司,02-87925166,有 YES,有 YES,2025-10-07 11:18:13
22019279,,,,2025-10-07 11:18:14,
22019762,,,,2025-10-07 11:18:17,
22020108,普泰工程股份有限公司,02-27350613,有 YES,有 YES,2025-10-07 11:18:18
22020141,合麟國際商業股份有限公司,02-27186560,有 YES,有 YES,2025-10-07 11:18:19
22020156,長伸股份有限公司,042-513311,有 YES,有 YES,2025-10-07 11:18:20
22020395,漢友實業股份有限公司,02-86477188,有 YES,有 YES,2025-10-07 11:18:22
22020661,,,,2025-10-07 11:18:23,
22020803,普傑實業股份有限公司,02-89191510,有 YES,有 YES,2025-10-07 11:18:25
22020894,,,,2025-10-07 11:18:26,
22021036,慶榮發企業股份有限公司,03-4695971,有 YES,有 YES,2025-10-07 11:18:27
22021275,東昇空調有限公司,02-2304-2795,有 YES,有 YES,2025-10-07 11:18:30
22021850,七盟電子工業股份有限公司,02-28829050,有 YES,有 YES,2025-10-07 11:18:35
22022041,昶銘實業股份有限公司,02-27718965,有 YES,有 YES,2025-10-07 11:18:36
22022372,吉泰企業股份有限公司,02-2654-7938,有 YES,有 YES,2025-10-07 11:18:37
22022605,國器紡織股份有限公司,02-2695-1536,有 YES,有 YES,2025-10-07 11:18:38
22022696,安康企業有限公司,02-25911135,有 YES,有 YES,2025-10-07 11:18:39
22022703,騰達行企業股份有限公司,02-27202215,有 YES,有 YES,2025-10-07 11:18:43
22022871,豐增企業有限公司,02-8647-1888,有 YES,有 YES,2025-10-07 11:18:44
22023077,昱銓國際企業有限公司,02-27419957,有 YES,有 YES,2025-10-07 11:18:45
22023148,文信電子有限公司,02-27833836,有 YES,有 YES,2025-10-07 11:18:46
22023180,安得利設計藝術股份有限公司,02-27409988,有 YES,有 YES,2025-10-07 11:18:47
22023323,,,,2025-10-07 11:18:49,
22023739,,,,2025-10-07 11:18:50,
22023793,鴻翊國際股份有限公司,02-8227-2556,有 YES,有 YES,2025-10-07 11:18:51
22024224,,,,2025-10-07 11:18:51,
22025624,加斌有限公司,23255500,有 YES,有 YES,2025-10-07 11:18:52
22025645,德特蒙有限公司,02-82287278,有 YES,有 YES,2025-10-07 11:18:53
22025820,協慶有限公司,02-2585-9077,有 YES,有 YES,2025-10-07 11:18:54
22026341,台灣拿王股份有限公司,02-26522069,有 YES,有 YES,2025-10-07 11:18:55
22026428,羅勤企業有限公司,02-26923228,有 YES,有 YES,2025-10-07 11:18:56
22027192,穩發貿易有限公司,02-28342891,有 YES,有 YES,2025-10-07 11:18:57
22027778,彰唯企業有限公司,02-2981-0400,有 YES,有 YES,2025-10-07 11:18:57
22027783,城東玻璃股份有限公司,035-983129,有 YES,有 YES,2025-10-07 11:18:58
22027952,西園彩色印刷股份有限公司,02-2228-7577,無 NO,無 NO,2025-10-07 11:18:59
22028185,金益成國際股份有限公司,02-29349162,有 YES,有 YES,2025-10-07 11:19:00
22028349,力造工程有限公司,02-2377-0500,有 YES,有 YES,2025-10-07 11:19:01
22028848,朝登企業股份有限公司,28725830,有 YES,有 YES,2025-10-07 11:19:01
22029190,仲琦科技股份有限公司,03-5786658,有 YES,有 YES,2025-10-07 11:19:02
22029516,,,,2025-10-07 11:19:03,
22029797,瓏豐布業有限公司,02-25979933,有 YES,有 YES,2025-10-07 11:19:04
22029804,,,,2025-10-07 11:19:04,
22029939,寶信實業股份有限公司,02-2555-3987,有 YES,有 YES,2025-10-07 11:19:06
22030197,新嘉銨置業有限公司,02-22993188,有 YES,有 YES,2025-10-07 11:19:06
22030387,國昌投資企業股份有限公司,02-25084798,有 YES,有 YES,2025-10-07 11:19:07
22030458,,,,2025-10-07 11:19:08,
22030582,卓輝有限公司,02-2509-3658,有 YES,有 YES,2025-10-07 11:19:09
22030730,,,,2025-10-07 11:19:10,
22030844,鈺禮企業股份有限公司,02-25364771,有 YES,有 YES,2025-10-07 11:19:11
22031908,異格實業有限公司,02-27062615,有 YES,有 YES,2025-10-07 11:19:12
22031935,,,,2025-10-07 11:19:13,
22032033,,,,2025-10-07 11:19:14,
22032131,文山電鍍原料有限公司,02-22051490,有 YES,有 YES,2025-10-07 11:19:14
22032532,益利光電股份有限公司,02-250006147,有 YES,有 YES,2025-10-07 11:19:15
22032786,春迪科技股份有限公司,02-22994396,有 YES,有 YES,2025-10-07 11:19:16
22032982,滙亮貿易股份有限公司,03-3264303,有 YES,有 YES,2025-10-07 11:19:17
22033167,臺群纖維股份有限公司,03-3234926,有 YES,有 YES,2025-10-07 11:19:18
22033188,有及光電股份有限公司,02-22213358,有 YES,有 YES,2025-10-07 11:19:19
22033271,源盈有限公司,02-25561177,有 YES,有 YES,2025-10-07 11:19:19
22033899,亞矽科技股份有限公司,02-87525858,有 YES,有 YES,2025-10-07 11:19:20
22033912,豐錡金屬企業有限公司,02-27928012,有 YES,有 YES,2025-10-07 11:19:21
22033997,翰威實業股份有限公司,049-2552316,有 YES,有 YES,2025-10-07 11:19:22
22034139,,,,2025-10-07 11:19:23,
22034145,,,,2025-10-07 11:19:24,
22034150,東晨企業有限公司,02-26596206,有 YES,有 YES,2025-10-07 11:19:27
22034187,智晟實業股份有限公司,03-3541101-5,有 YES,有 YES,2025-10-07 11:19:29
22034193,鴿子服飾開發有限公司,02-28835726,有 YES,有 YES,2025-10-07 11:19:29
22034243,台灣艾恩司股份有限公司,04-23354920,有 YES,有 YES,2025-10-07 11:19:30
22034617,儷山電業股份有限公司,02-27995927,有 YES,有 YES,2025-10-07 11:19:33
22034911,星泓紙器有限公司,02-22119100,有 YES,有 YES,2025-10-07 11:19:35
22035355,元璋玻璃股份有限公司,02-24321288,有 YES,有 YES,2025-10-07 11:19:37
22036087,景盟企業有限公司,02-25553296,有 YES,有 YES,2025-10-07 11:19:38
22036143,璟和實業有限公司,02-29643330,有 YES,有 YES,2025-10-07 11:19:39
22036609,,,,2025-10-07 11:19:40,
22036869,翰霖電子股份有限公司,02-2618-1010,有 YES,有 YES,2025-10-07 11:19:42
22036946,有福機械有限公司,03-3262790,有 YES,有 YES,2025-10-07 11:19:43
22037109,創意力文化事業有限公司,02-27115678,有 YES,有 YES,2025-10-07 11:19:45
22037678,振冠股份有限公司,02-27889333,有 YES,有 YES,2025-10-07 11:19:46
22038016,歐大緯紡織機械有限公司,02-25978651,有 YES,有 YES,2025-10-07 11:19:47
22038276,欣佑彩色製版印刷股份有限公司,02-22252513,有 YES,有 YES,2025-10-07 11:19:48
22038297,信德股份有限公司,02-27828901,有 YES,有 YES,2025-10-07 11:19:52
22038923,連岡股份有限公司,02-28867289,有 YES,有 YES,2025-10-07 11:19:53
22039140,錫永企業股份有限公司,02-29924931,有 YES,有 YES,2025-10-07 11:19:54
22039177,衣騰科技股份有限公司,02-89191842,有 YES,有 YES,2025-10-07 11:19:55
22039731,天下雜誌股份有限公司,02-25078627,有 YES,有 YES,2025-10-07 11:19:57
22039789,豐登實業股份有限公司,02-87971278,有 YES,有 YES,2025-10-07 11:19:58
22040012,嘉登國際有限公司,04-23389808,有 YES,有 YES,2025-10-07 11:20:01
22040343,台灣板東有限公司,02-27763060,有 YES,有 YES,2025-10-07 11:20:02
22040759,,,,2025-10-07 11:20:03,
22040940,緯岑電子股份有限公司,02-29111632,有 YES,有 YES,2025-10-07 11:20:04
22040977,,,,2025-10-07 11:20:05,
22041618,禾久貿易股份有限公司,02-26083266,有 YES,有 YES,2025-10-07 11:20:05
22041639,益楓實業股份有限公司,02-86773555,有 YES,有 YES,2025-10-07 11:20:06
22041687,海龍企業股份有限公司,02-27907528,有 YES,有 YES,2025-10-07 11:20:07
22041814,穎力有限公司,02-25283308,有 YES,有 YES,2025-10-07 11:20:08
22042118,中青科技股份有限公司,02-2963-4247,有 YES,有 YES,2025-10-07 11:20:09
22042285,豐閣室內裝修股份有限公司,02-27761741,有 YES,有 YES,2025-10-07 11:20:10
22042834,,,,2025-10-07 11:20:11,
22043215,優騰國際室內裝修設計有限公司,02-27161267,有 YES,有 YES,2025-10-07 11:20:12
22043377,毅利企業有限公司,04-23805583,有 YES,有 YES,2025-10-07 11:20:13
22043545,糖健實業有限公司,06-2698707,有 YES,有 YES,2025-10-07 11:20:14
22043664,力星實業股份有限公司,02-27373911,有 YES,有 YES,2025-10-07 11:20:15
22043778,文德食品有限公司,02-28585858,有 YES,有 YES,2025-10-07 11:20:15
22044024,,,,2025-10-07 11:20:16,
22044191,兆世實業股份有限公司,02-87717166,有 YES,有 YES,2025-10-07 11:20:17
22044397,伯昂興業股份有限公司,02-2228-1234,有 YES,有 YES,2025-10-07 11:20:19
22044755,技嘉科技股份有限公司,02-89124000,有 YES,有 YES,2025-10-07 11:20:20
22044930,晟強實業有限公司,02-23082014,有 YES,有 YES,2025-10-07 11:20:22
22045017,品昌企業股份有限公司,09-28270357,有 YES,有 YES,2025-10-07 11:20:23
22045776,達盛農業有限公司,02-28332930,有 YES,有 YES,2025-10-07 11:20:23
22046536,圓圓寶石企業有限公司,02-8751-3456,有 YES,有 YES,2025-10-07 11:20:24
22046607,,,,2025-10-07 11:20:26,
22046775,,,,2025-10-07 11:20:27,
22047057,台灣聯意貿易有限公司,02-23315636,有 YES,有 YES,2025-10-07 11:20:28
22047556,藝昇印刷企業有限公司,02-23029081,有 YES,有 YES,2025-10-07 11:20:29
22047578,有德機器股份有限公司,02-27195688,有 YES,有 YES,2025-10-07 11:20:30
22047872,東宇電機股份有限公司,02-27506611,有 YES,有 YES,2025-10-07 11:20:30
22047943,益明租賃企業有限公司,02-29099906,有 YES,有 YES,2025-10-07 11:20:31
22048035,協明工業股份有限公司,03-3242645,有 YES,有 YES,2025-10-07 11:20:32
22048041,捷笙有限公司,02-27622100,有 YES,有 YES,2025-10-07 11:20:32
22048056,七泰電子股份有限公司,02-29176689,有 YES,有 YES,2025-10-07 11:20:33
22048669,力音興業股份有限公司,02-26417419,有 YES,有 YES,2025-10-07 11:20:35
22048871,良奇企業有限公司,02-27336323,有 YES,有 YES,2025-10-07 11:20:36
22048921,,,,2025-10-07 11:20:37,
22048942,有達實業有限公司,02-2303-1339,有 YES,有 YES,2025-10-07 11:20:38
22049169,漢旭股份有限公司,02-77455399,有 YES,有 YES,2025-10-07 11:20:39
22049479,唯大企業有限公司,04-25257869,有 YES,有 YES,2025-10-07 11:20:39
22049490,新上實業有限公司,02-25423816,有 YES,有 YES,2025-10-07 11:20:40
22049549,安隆彩色印刷製版有限公司,02-22264888,有 YES,有 YES,2025-10-07 11:20:41
22049750,華都文化事業有限公司,02-27975395,有 YES,有 YES,2025-10-07 11:20:42
22050123,惠貿有限公司,02-23886111,有 YES,有 YES,2025-10-07 11:20:43
22050165,威得客國際股份有限公司,03-3979588,有 YES,有 YES,2025-10-07 11:20:44
22050221,遠見科技股份有限公司,02-22578866,有 YES,有 YES,2025-10-07 11:20:45
22050539,普誠科技股份有限公司,02-29162151,有 YES,有 YES,2025-10-07 11:20:46
22050828,謹良實業股份有限公司,02-85218889,有 YES,有 YES,2025-10-07 11:20:49
22050881,琦達實業股份有限公司,02-27120226,有 YES,有 YES,2025-10-07 11:20:50
22051185,一０一玩具王國股份有限公司,25491231,有 YES,有 YES,2025-10-07 11:20:50
22051761,承德油脂股份有限公司,02-26712891,有 YES,有 YES,2025-10-07 11:20:51
22051875,台灣美津濃股份有限公司,,有 YES,有 YES,2025-10-07 11:20:52
22052522,,,,2025-10-07 11:20:54,
22052558,沛可股份有限公司,02-22458423,有 YES,有 YES,2025-10-07 11:20:55
22053085,仕群工業有限公司,03-4705678,有 YES,有 YES,2025-10-07 11:20:56
22053178,松侑機械工業股份有限公司,04-25271100,有 YES,有 YES,2025-10-07 11:20:59
22053183,松讚實業股份有限公司,04-25238109,有 YES,有 YES,2025-10-07 11:20:59
22053521,家徵工程工業股份有限公司,035-554741,有 YES,有 YES,2025-10-07 11:21:01
22053711,順原紡織股份有限公司,04-7580956,有 YES,有 YES,2025-10-07 11:21:02
22053775,萬力水箱工業股份有限公司,03-3236367,有 YES,有 YES,2025-10-07 11:21:04
22053830,,,,2025-10-07 11:21:05,
22053851,緻鎰企業股份有限公司,04-6358297-8,有 YES,有 YES,2025-10-07 11:21:06
22053944,協創工業有限公司,03-4916166,有 YES,有 YES,2025-10-07 11:21:07
22053992,品冠營造有限公司,08-7515789#1029,有 YES,有 YES,2025-10-07 11:21:08
22054057,苗開興業股份有限公司,037-639898,有 YES,有 YES,2025-10-07 11:21:09
22054090,余松興業股份有限公司,03-3601227-30,有 YES,有 YES,2025-10-07 11:21:10
22054155,,,,2025-10-07 11:21:10,
22054514,鑫增企業股份有限公司,039-776848,有 YES,有 YES,2025-10-07 11:21:11
22054562,鋒茂科技股份有限公司,07-7015106,有 YES,有 YES,2025-10-07 11:21:12
22054676,理全企業股份有限公司,04-23592999,有 YES,有 YES,2025-10-07 11:21:13
22054789,秉樺鞋業有限公司,04-25562206,有 YES,有 YES,2025-10-07 11:21:14
